-38.64,25.586,19.479,-31.09,-2.0448,22.399,5.1972,-43.731,-11.293,13.204,-3.7354,41.122,-23.676,42.642,13.891,-1.4177,-80.646,-17.855,17.323
12.112,1.4104,-25.969,-72.91,2.9473,23.714,-12.951,-2.5678,26.86,20.416,29.922,35.824,-21.145,23.332,0.02783,-24.185,-39.781,-1.2075,-0.15347
-18.108,32.377,-3.8909,-83.697,1.4326,39.483,-15.603,-48.578,2.5382,30.344,18.948,71.189,-47.778,54.48,12.656,-21.888,-91.846,-7.6005,6.1069
-29.098,22.475,8.7957,-47.541,-3.0296,27.208,-0.42269,-40.691,-1.1782,20.778,3.2648,47.78,-23.928,45.006,13.874,-8.7163,-86.755,-17.482,15.6
22.291,8.7834,-35.533,-111.1,-3.6134,41.187,-32.341,-21.283,31.978,41.382,40.327,67.206,-39.11,42.92,5.1627,-41.535,-72.19,1.1591,5.0529
-32.414,18.756,16.939,-14.511,-1.8057,13.743,4.09,-34.757,-8.6048,7.227,-6.1183,27.804,-11.173,28.137,11.336,0.74024,-62.201,-11.573,15.148
-40.964,24.406,21.801,-19.067,-2.613,19.643,7.0487,-43.985,-11.718,10.023,-9.1809,34.813,-16.579,37.828,14.503,1.7882,-79.461,-17.616,19.717
-55.738,49.728,32.965,-45.304,-6.9749,26.493,-0.90074,-73.582,-26.309,26.24,-11.508,69.99,-40.978,70.005,19.764,4.3359,-116.59,-21.904,11.974
-5.9888,17.408,-14.024,-97.601,-0.92682,25.778,-6.5369,-18.267,19.459,29.343,26.003,58.112,-34.759,53.473,3.5609,-17.509,-70.139,-14.13,-4.6513
-31.136,23.867,9.1825,-56.486,1.2022,22.044,1.3701,-37.201,0.41689,16.428,10.982,49.549,-28.662,44.529,8.1877,-7.8609,-77.921,-12.536,10.488
-12.791,7.7478,5.9594,-9.1719,-1.7451,6.5342,-0.1322,-15.264,-3.0002,4.8386,-1.68,14.024,-5.2776,12.809,5.1796,-1.1053,-28.718,-4.8305,6.2377
3.8032,17.802,-11.531,-76.759,-7.7374,30.703,-26.766,-35.257,12.289,36.015,21.77,59.998,-33.17,42.029,8.3979,-26.904,-74.348,-2.3764,7.6888
4.5262,4.7515,-11.355,-42.882,-1.4184,19.011,-10.963,-11.304,11.361,14.647,13.339,26.593,-15.544,19.58,4.682,-16.43,-35.608,-2.5315,5.051
-3.9902,4.0616,-2.1933,-19.619,-0.87647,9.2265,-3.461,-9.4141,4.3209,6.7128,4.7779,14.699,-6.9451,11.822,3.5568,-5.8955,-25.574,-2.8638,4.2065
1.3635,3.8265,-11.919,-46.146,-0.056837,15.164,-4.8696,-6.0655,13.363,13.584,13.72,25.892,-12.15,20.863,3.1008,-13.803,-33.315,-5.7281,1.1284
-29.034,21.877,9.6022,-43.637,-2.0076,27.857,2.1673,-37.304,-3.39,18.473,2.0122,42.978,-26.187,44.061,13.295,-5.6544,-81.312,-19.661,14.437
-37.309,26.157,18.243,-33.628,-1.3227,27.172,1.8026,-46.893,-9.2576,14.087,-1.2964,42.986,-26.843,42.677,14.71,-3.8924,-86.512,-16.436,19.976
-21.283,16.664,0.92702,-52.498,0.52302,24.839,-1.1685,-30.042,6.6446,16.19,10.389,42.368,-22.186,37.746,9.5066,-10.98,-72.485,-11.885,11.926
6.7962,6.4439,-20.81,-75.077,1.7122,24.948,-16.149,-12.796,23.203,23.762,30.875,43.591,-25.636,28.013,1.0779,-26.204,-51.694,0.39768,4.5274
10.725,8.5521,-29.381,-104.26,-1.3137,38.302,-13.414,-13.632,30.044,35.409,30.02,58.572,-31.043,47.674,7.6471,-30.675,-72.672,-14.7,-0.73393
-58.496,38.369,35.172,-23.089,-5.7393,29.251,3.381,-68.035,-23.417,17.554,-11.624,51.183,-32.706,55.439,20.05,4.7096,-114.36,-22.092,30.639
23.53,2.7794,-32.466,-83.19,-1.0853,32.529,-27.949,-11.97,27.039,30.83,34.561,48.241,-28.852,25.174,2.6526,-35.988,-46.98,4.9424,3.9107
-19.889,14.818,8.5377,-24.329,-2.3247,17.165,-0.7243,-28.013,-4.2088,10.024,-0.70593,27.916,-15.681,27.338,9.8482,-4.5223,-53.42,-9.8702,11.983
56.229,-6.6668,-71.507,-127.28,1.2217,66.394,-68.459,-23.384,57.96,52.428,71.533,75.116,-45.715,17.778,3.9391,-77.442,-81.039,30.921,28.384
0.11427,9.7103,-18.184,-81.856,1.224,31.344,-10.517,-18.623,23.188,24.448,25.804,49.316,-25.912,38.331,6.5655,-26.065,-67.948,-8.3125,6.4697
16.098,-0.089301,-28.238,-67.088,1.2444,28.446,-20.79,-10.235,25.968,22.376,29.589,38.272,-20.404,18.511,3.1082,-30.704,-44.808,5.1278,8.1572
-0.6153,2.3499,-3.1801,-14.019,-0.93685,7.5538,-4.5902,-6.974,2.115,5.8387,4.051,11.597,-5.8071,6.8837,2.733,-6.346,-16.224,-0.73838,3.0422
-31.766,22.937,4.4606,-62.226,3.0523,23.992,3.5875,-34.19,5.6623,16.699,12.303,50.386,-27.037,45.308,8.5413,-6.8793,-81.013,-14.622,8.141
-23.177,17.767,8.317,-35.695,-0.19305,18.087,3.9523,-25.261,-1.8315,11.409,1.6969,31.423,-19.414,33.966,9.0377,-2.7322,-57.164,-15.581,6.341
-22.814,14.266,14.842,-2.241,-2.1924,8.5499,2.9857,-23.56,-12.723,5.9784,-6.5603,17.231,-10.535,17.93,7.2897,4.0951,-36.167,-8.8267,9.0969
-41.516,28.704,24.958,-25.825,-4.5812,19.599,3.169,-50.446,-14.351,14.711,-7.8546,43.414,-20.679,43.449,15.491,-0.29942,-85.466,-17.253,17.477
-31.129,21.141,19.254,-14.47,-3.6447,15.314,2.2218,-37.543,-14.053,9.5001,-7.7453,30.106,-16.74,30.83,11.973,0.87649,-60.295,-12.63,14.243
-19.704,40.005,-14.848,-86.397,12.291,32.736,-12.296,-38.01,11.016,26.493,20.1,65.95,-51.416,50.868,12.544,-13.588,-83.03,-0.19,-16.586
5.6874,4.125,-17.217,-49.041,0.51998,22.282,-14.488,-11.522,15.424,18.091,19.809,30.981,-17.969,17.513,3.2214,-19.577,-39.438,0.49457,6.3173
18.253,-0.66337,-32.171,-86.544,0.75177,30.48,-14.114,-3.5892,32.668,25.086,30.187,42.481,-20.961,30.318,4.1416,-30.565,-49.711,-4.8462,0.5576
-3.3125,7.7174,-4.7326,-29.968,-0.68146,18.211,-8.8762,-16.556,4.2466,11.877,8.6705,24.2,-15.44,17.122,5.6711,-12.298,-37.007,-2.5886,8.2682
-51.719,27.49,27.751,-15.742,-2.1184,20.639,9.93,-50.797,-13.495,8.3449,-11.514,36.698,-15.434,41.592,17.187,4.6004,-93.447,-19.752,25.137
-10.765,15.185,2.2454,-33.105,-4.4612,15.105,-9.6592,-26.544,-2.8498,17.347,4.5332,34.828,-17.687,25.611,6.8685,-9.0546,-45.284,-4.7333,5.6796
-45.996,45.608,35.886,-36.233,-7.135,18.423,-1.5694,-67.135,-29.346,20.476,-12.418,61.012,-36.911,59.072,17.558,1.4875,-90.219,-16.641,6.0154
4.7065,3.0563,-20.114,-72.017,2.1831,19.86,-4.6278,-2.4439,23.85,17.944,24.368,35.226,-17.692,29.28,1.4766,-20.211,-42.401,-7.3714,-1.0877
22.786,10.697,-80.169,-256.31,23.143,65.871,-26.531,-0.85817,93.858,54.202,109.77,121.25,-74.488,77.014,-16.276,-57.014,-112.09,-2.665,-23.415
-21.807,22.767,7.8495,-36.853,-2.3622,16.363,-4.2824,-33.357,-5.7335,16.599,2.1087,39.603,-23.14,35.859,8.8441,-3.7146,-61.038,-8.4594,4.5524
2.0927,3.8096,-7.8408,-28.321,-0.96485,14.668,-9.5341,-10.611,7.3588,11.031,9.5922,19.985,-10.653,12.321,4.0467,-13.084,-28.176,-0.7267,5.7152
8.2651,4.7017,-27.635,-91.189,4.1014,26.718,-11.508,-5.1735,29.604,24.23,35.663,46.759,-27.533,32.85,-0.6626,-26.453,-50.442,-3.5398,-1.0838
5.8242,-1.4223,-8.3071,-16.069,-0.32236,7.4961,-6.7688,-1.4947,6.7276,5.5242,7.5066,8.6108,-4.6524,3.0968,1.1539,-8.7045,-10.431,1.7935,2.1063
15.675,-2.7986,-20.353,-35.17,-0.034934,17.88,-18.26,-4.0017,16.316,13.654,18.873,19.153,-11.079,4.7505,1.5094,-21.362,-21.244,7.0153,6.9675
6.0119,0.19019,-13.128,-37.203,0.3407,12.747,-5.5103,-0.62689,13.418,10.604,12.871,17.766,-8.9918,13.558,1.7343,-12.751,-22.177,-3.524,0.18412
9.6642,0.35137,-18.167,-48.576,0.48334,17.415,-11.064,-3.7932,17.84,14.234,18.824,25.079,-12.878,15.724,1.978,-19.304,-29.036,-0.0073831,2.74
-56.623,29.738,31.243,-11.505,-2.1865,20.297,10.005,-55.711,-16.44,7.8626,-13.321,38.072,-15.19,41.754,18.07,5.6366,-97.828,-19.031,27.898
28.381,19.654,-53.586,-164.09,-1.4536,77.859,-64.122,-57.041,45.717,69.069,71.086,115.42,-73.098,59.274,11.006,-74.821,-136.98,15.679,27.523
-48.84,35.065,26.263,-38.317,-4.8714,28.15,1.896,-61.54,-16.566,19.677,-6.1254,56.308,-30.64,54.992,18.486,-2.3652,-105.4,-20.001,22.994
10.415,2.2391,-23.086,-70.58,0.74048,25.924,-10.494,-6.1023,24.065,20.608,23.531,36.563,-18.772,27.501,4.3829,-24.792,-45.381,-5.9376,2.1456
-41.45,26.544,18.467,-34.479,-1.4476,24.746,3.6951,-46.933,-9.1528,15.165,-0.74779,44.659,-25.171,44.02,13.963,-2.6735,-89.584,-16.843,20.982
5.6717,1.8014,-15.052,-43.719,-0.46594,18.521,-8.882,-7.0288,15.476,14.326,13.925,24.898,-10.655,17.297,4.5466,-17.049,-34.459,-3.5634,3.9877
-31.447,18.019,16.133,-12.002,-1.6414,13.681,4.7344,-32.571,-9.4338,7.9094,-5.9113,25.523,-12.394,26.08,9.7156,1.7611,-58.435,-12.014,15.196
13.201,-1.6947,-17.966,-33.008,-0.25101,18.408,-17.783,-7.6872,14.236,13.274,17.497,20.42,-11.917,5.493,2.4966,-20.656,-24.664,7.2869,8.5104
-30.978,19.458,13.866,-26.364,-1.2483,18.361,2.1886,-36.49,-4.926,10.06,-1.41,33.99,-15.752,32.518,11.572,-3.2518,-69.218,-11.806,15.944
-34.64,21.223,20.283,-10.316,-2.7011,15.653,3.2899,-38.427,-14.274,9.3909,-7.6618,28.811,-15.83,29.215,11.852,2.2889,-63.87,-13.08,16.66
-2.1363,3.5434,1.1052,-7.9451,-2.3397,3.219,-2.8752,-6.0397,-2.3655,4.655,0.14138,8.3897,-5.3017,7.0702,1.9949,-1.4958,-10.433,-2.0483,0.17206
-0.54096,6.8141,-12.583,-50.706,1.788,20.435,-9.0872,-12.202,13.687,16.002,19.377,31.217,-20.298,21.422,1.5734,-16.238,-41.448,-2.3035,5.799
10.924,5.1685,-24.3,-83.44,0.50111,29.055,-11.977,-8.2639,26.253,25.816,27.476,44.21,-24.729,34.481,4.1587,-26.397,-53.479,-8.2552,-0.66218
-29.404,19.474,12.856,-26.754,-3.691,18.216,1.118,-36.202,-6.0904,12.508,-3.5786,34.807,-15.666,34.586,12.332,-2.2704,-68.93,-13.098,15.238
13.227,11.188,-25.235,-75.062,-1.1458,37.323,-33.668,-30.388,19.434,33.85,32.52,56.543,-34.235,25.536,6.9224,-37.289,-65.129,9.2302,13.09
-9.5316,6.1856,3.4203,-11.862,-0.75247,8.3287,-0.21504,-12.477,-1.2351,4.1707,0.20334,12.893,-6.7295,12.095,4.8245,-2.8428,-25.882,-4.7454,5.664
-61.957,46.691,46.067,-20.598,-10.811,23.477,1.0987,-78.633,-34.919,21.915,-18.752,59.47,-35.139,61.932,21.497,7.2494,-114.18,-23.143,24.695
-33.577,18.848,18.385,-12.794,-2.3165,13.142,4.4049,-35.412,-9.1569,6.4983,-7.0497,26.914,-10.708,28.352,11.548,1.5716,-62.851,-11.618,16.323
7.4251,7.6019,-17.925,-63.566,0.45684,28.733,-19.659,-17.937,16.786,23.505,26.494,41.098,-28.108,24.749,3.3682,-25.698,-50.87,1.3029,8.4735
-4.9193,33.122,-26.09,-125.43,7.8144,31.72,-19.028,-27.499,27.836,35.347,37.191,77.49,-53.448,62.388,3.2323,-19.933,-84.976,-0.65158,-21.771
-45.957,26.071,26.908,-8.5131,-2.4634,19.636,6.0279,-47.254,-17.011,9.5049,-10.017,31.821,-19.103,35.65,14.506,5.5274,-81.982,-16.976,23.513
-31.763,20.382,19.2,-14.597,-1.9401,16.951,3.4143,-37.041,-12.089,7.4765,-6.369,28.462,-16.844,30.001,12.108,-0.099224,-62.283,-12.674,16.017
21.271,7.8042,-42.218,-120.41,2.759,46.065,-29.352,-17.653,39.696,40.198,47.546,68.708,-41.043,40.957,4.4739,-44.204,-76.006,1.069,3.4692
-2.4285,6.9918,-2.8768,-22.593,-1.6288,14.26,-9.1712,-15.171,1.2925,11.171,6.6037,20.805,-12.986,13.23,4.6543,-10.437,-29.549,-1.3773,6.8457
-35.958,18.643,18.646,-12.905,-1.2844,13.978,6.4305,-36.112,-7.5195,5.6533,-7.3387,27.073,-8.492,28.516,12.489,1.0927,-67.083,-12.863,17.6
-0.83199,13.46,-27.67,-117.47,3.6651,39.035,-14.158,-20.31,33.098,34.318,42.003,68.079,-40.289,51.857,2.9608,-31.153,-86.253,-8.4567,4.9792
-16.999,18.362,-8.3218,-81.049,2.0271,32.676,-2.9003,-28.966,17.016,23.277,19.274,54.988,-29.814,48.082,9.4986,-15.618,-84.374,-15.413,5.8249
-64.774,37.428,31.197,-39.6,-2.3104,32.567,11.749,-67.102,-12.073,16.962,-9.1128,57.536,-26.081,62.632,22.582,1.6157,-131.38,-28.635,30.519
-1.6412,4.1936,-2.9533,-21.433,-1.2863,10.809,-3.1232,-7.2431,3.8811,7.8485,3.9791,14.087,-8.1531,13.431,4.0892,-6.5067,-23.518,-5.883,2.3713
-28.389,16.717,8.045,-39.227,0.60918,18.038,5.5544,-28.514,2.817,11.279,4.2648,34.988,-15.33,35.243,9.2911,-4.5079,-69.01,-14.464,11.62
-42.663,29.992,20.325,-44.41,-1.6412,24.839,4.4018,-49.348,-7.9483,18.544,0.74567,51.174,-27.793,50.372,13.894,-2.8281,-95.659,-19.999,15.991
-49.458,30.243,30.804,-16.431,-3.4582,20.635,7.2163,-54.565,-17.753,9.9231,-12.576,39.752,-19.258,43.332,17.715,3.1169,-91.045,-19.106,22.744
8.4578,4.9199,-23.298,-66.596,2.6559,29.248,-19.779,-14.503,23.352,21.488,29.474,39.893,-24.603,21.325,2.4365,-26.074,-50.574,3.624,8.1908
2.6729,9.7558,-24.95,-79.492,2.7149,41.772,-25.847,-29.02,26.011,28.579,34.669,54.497,-32.928,29.924,6.3526,-32.851,-79.605,4.0619,19.494
33.799,0.41054,-50.04,-114.66,2.1177,48.84,-39.785,-15.196,43.518,40.667,53.716,63.848,-40.93,30.273,2.6862,-52.406,-69.731,11.717,11.712
-27.145,16.44,15.624,-10.715,-2.0878,11.789,3.3371,-29.963,-10.05,6.7438,-6.176,23.695,-10.962,23.802,9.8058,0.7833,-50.574,-10.616,12.004
-46.548,33.677,21.942,-46.047,-2.2104,32.261,2.5144,-58.039,-11.949,20.952,-0.55172,57.328,-34.019,55.208,17.225,-4.6769,-107.22,-21.395,21.868
15.635,-2.3064,-21.461,-43.787,0.51826,19.147,-15.928,-3.0574,18.043,14.924,20.786,22.624,-14.185,9.427,1.2042,-21.079,-23.999,4.5038,3.9116
-31.848,21.432,17.032,-25.31,-3.0255,19.386,2.7636,-38.321,-8.6202,10.641,-4.5608,33.914,-18.924,36.597,12.924,-1.3268,-70.9,-14.586,16.176
-47.525,39.153,29.878,-41.348,-7.2286,22.436,-2.0886,-61.728,-16.54,20.789,-5.7431,56.169,-35.358,59.389,15.901,3.3491,-103.6,-17.523,16.486
-48.788,29.258,20.666,-37.331,-0.072359,26.644,5.7004,-50.629,-8.1056,15.217,0.22085,47.597,-26.954,47.694,13.984,0.36342,-100.28,-18.866,22.888
13.696,5.7499,-33.629,-103.72,3.7492,37.027,-20.348,-13.471,33.623,31.054,41.681,58.013,-34.565,35.758,1.6673,-35.043,-63.877,-0.2236,2.8038
2.0738,1.8691,-8.0322,-29.907,-0.07864,11.661,-3.9266,-4.7557,8.5384,8.5254,8.9301,16.857,-9.0327,13.216,2.8521,-9.973,-22.728,-3.513,1.3116
12.643,-1.6651,-24.514,-61.902,2.8227,18.912,-11.309,0.33578,24.613,16.729,27.313,29.196,-16.312,17.001,-0.95452,-21.949,-30.682,1.2033,0.33093
-44.774,26.609,23.523,-21.958,-2.2429,23.803,6.7925,-48.08,-13.019,11.783,-7.8376,38.486,-21.023,42.07,16.203,1.4001,-89.093,-19.629,22.648
-1.5132,3.8078,-5.8738,-33.999,-0.13718,11.981,-0.3978,-5.834,7.851,8.8703,7.7087,19.304,-10.076,18.452,3.7602,-8.7751,-27.366,-7.3909,0.24574
24.217,2.4966,-47.736,-133.28,7.1599,38.782,-25.236,-4.7508,48.283,36.541,59.662,66.764,-40.463,37.675,-4.8414,-46.354,-62.672,5.3286,-0.46728
-33.56,23.641,12.501,-42.988,-2.1838,26.747,1.2882,-44.14,-2.8069,17.91,1.2575,46.998,-22.262,44.427,15.028,-8.2495,-89.774,-17.097,18.384
-35.324,51.502,5.0567,-109.28,0.80382,33.848,-10.27,-61.702,2.8571,37.576,15.301,92.025,-56.38,81.744,16.373,-13.499,-120.96,-14.667,-9.262
26.707,-2.671,-34.8,-67.155,0.18039,32.386,-32.261,-11.215,28.342,26.01,35.121,39.063,-23.879,11.977,2.0745,-37.169,-41.254,13.377,11.451
-16.056,10.861,8.5945,-10.772,-1.9359,9.479,1.8399,-19.007,-5.4106,6.4611,-3.4298,16.602,-9.2114,17.344,6.1235,-0.16434,-34.998,-8.5344,7.1955
-36.816,22.445,18.401,-22.493,-2.3863,18.225,4.4406,-40.744,-9.1195,12.064,-5.274,35.828,-15.625,35.661,13.204,-0.40081,-75.795,-15.593,16.815
-28.115,24.242,20.365,-15.497,-7.719,10.841,-1.0011,-39.555,-19.2,15.787,-10.536,35.303,-17.944,32.897,10.584,2.2409,-54.245,-12.617,7.8192
31.541,-6.1505,-42.852,-84.907,2.1306,32.6,-27.675,0.4969,37.846,27.557,40.965,39.959,-23.091,16.616,-0.16465,-39.416,-38.588,8.1946,4.8466
8.9251,0.65039,-16.704,-45.535,-0.76837,19.376,-8.7414,-3.9462,16.333,14.974,14.277,23.412,-11.83,17.943,4.3459,-17.145,-31.885,-5.073,2.3178
29.553,0.9058,-40.876,-92.148,0.16371,40.238,-38.182,-15.373,34.768,36.067,45.025,54.085,-33.604,22.335,1.91,-45.033,-57.273,12.217,11.167
-32.777,20.9,15.001,-24.419,-2.4756,19.888,3.5086,-38.483,-7.2565,12.053,-4.5674,34.598,-16.652,34.718,12.591,-1.8899,-72.76,-14.817,17.262
-46.255,31.453,31.207,-13.091,-5.8039,16.656,4.5531,-54.084,-22.113,13.891,-13.748,40.487,-20.435,41.337,15.265,4.6377,-82.459,-17.788,18.456
-25.576,20.016,10.4,-30.773,-2.1431,23.794,-1.7749,-35.965,-7.3784,15.834,1.47,36.925,-24.552,34.314,11.157,-5.2507,-68.042,-13.023,15.161
22.175,-2.2967,-35.455,-87.205,2.022,28.539,-16.731,1.7149,33.415,25.984,35.681,40.487,-23.208,25.818,0.29194,-32.321,-40.751,-1.3265,-0.5351
-50.631,26.356,24.925,-21.906,-1.5711,21.003,10.104,-50.12,-8.759,9.3029,-9.3577,39.303,-12.69,42.415,17.527,1.5579,-97.033,-19.733,24.684
-56.825,31.553,30.647,-18.488,-2.3215,23.328,9.7093,-58.352,-16.724,10.792,-12.179,43.718,-18.513,45.958,19.083,3.3362,-102.65,-20.891,27.327
